wall_time,ros_time,mode,gps_lat,gps_lon,gps_status,ekf_x,ekf_y,ekf_yaw,cmd_v,cmd_w,heading_offset_deg,bootstrap_done,heading_resync_count,moving_away_events,goal_id,goal_status
1779050961.353,1779050961.351,AUTO,37.2302027,-80.4251465,0,+nan,+nan,+nan,+0.260,-0.085,-142.31,1,8,0,,
1779050961.553,1779050961.552,AUTO,37.2302027,-80.4251465,0,+nan,+nan,+nan,+0.260,-0.028,-142.31,1,8,0,,
1779050964.653,1779050964.652,AUTO,37.2302008,-80.4251483,0,+nan,+nan,+nan,+0.260,-0.254,-142.31,1,8,0,,
1779050964.853,1779050964.852,AUTO,37.2302008,-80.4251483,0,+nan,+nan,+nan,+0.260,-0.141,-142.31,1,8,0,,
1779050967.453,1779050967.452,AUTO,37.2301868,-80.4251652,0,+nan,+nan,+nan,+0.260,+0.000,-142.30,1,8,0,,
1779050967.653,1779050967.652,AUTO,37.2301868,-80.4251652,0,+nan,+nan,+nan,+0.260,+0.028,-142.30,1,8,0,,
1779050970.553,1779050970.552,AUTO,37.2301853,-80.4251675,0,+nan,+nan,+nan,+0.260,-0.028,-142.29,1,8,0,,
1779050970.753,1779050970.752,AUTO,37.2301853,-80.4251675,0,+nan,+nan,+nan,+0.260,-0.085,-142.28,1,8,0,,
1779050973.653,1779050973.652,AUTO,37.2301840,-80.4251700,0,+nan,+nan,+nan,+0.260,+0.235,-142.28,1,8,0,,
1779050973.853,1779050973.852,AUTO,37.2301840,-80.4251700,0,+nan,+nan,+nan,+0.260,+0.631,-142.28,1,8,0,,
1779050977.854,1779050977.852,AUTO,37.2301713,-80.4251868,0,+nan,+nan,+nan,+0.260,-0.038,-142.29,1,8,0,,
1779050978.054,1779050978.052,AUTO,37.2301713,-80.4251868,0,+nan,+nan,+nan,+0.260,+0.367,-142.28,1,8,0,,
1779050980.954,1779050980.952,AUTO,37.2301695,-80.4251893,0,+nan,+nan,+nan,+0.260,-0.414,-142.28,1,8,0,,
1779050981.154,1779050981.152,AUTO,37.2301695,-80.4251893,0,+nan,+nan,+nan,+0.260,-0.085,-142.27,1,8,0,,
1779050984.054,1779050984.052,AUTO,37.2301680,-80.4251920,0,+nan,+nan,+nan,+0.260,+0.198,-142.27,1,8,0,,
1779050984.254,1779050984.252,AUTO,37.2301680,-80.4251920,0,+nan,+nan,+nan,+0.260,+0.141,-142.27,1,8,0,,
1779050987.954,1779050987.953,AUTO,37.2301567,-80.4252128,0,+nan,+nan,+nan,+0.260,+0.085,-142.27,1,8,0,,
1779050988.154,1779050988.152,AUTO,37.2301567,-80.4252128,0,+nan,+nan,+nan,+0.260,+0.028,-142.27,1,8,0,,
1779050991.054,1779050991.053,AUTO,37.2301552,-80.4252153,0,+nan,+nan,+nan,+0.000,-0.198,-142.28,1,8,0,,
1779050991.254,1779050991.253,AUTO,37.2301552,-80.4252153,0,+nan,+nan,+nan,+0.000,-0.650,-142.29,1,8,0,,
1779050994.154,1779050994.153,AUTO,37.2301533,-80.4252172,0,+nan,+nan,+nan,+0.260,-0.311,-142.30,1,8,0,,
1779050994.354,1779050994.353,AUTO,37.2301533,-80.4252172,0,+nan,+nan,+nan,+0.260,-0.254,-142.31,1,8,0,,
1779050997.555,1779050997.554,AUTO,37.2301378,-80.4252280,0,+nan,+nan,+nan,+0.260,+0.198,-142.31,1,8,0,,
1779050997.754,1779050997.753,AUTO,37.2301378,-80.4252280,0,+nan,+nan,+nan,+0.260,+0.000,-142.31,1,8,0,,
1779051000.554,1779051000.553,AUTO,37.2301358,-80.4252298,0,+nan,+nan,+nan,+0.260,-0.311,-142.30,1,8,0,,
1779051000.663,1779051000.553,AUTO,37.2301358,-80.4252298,0,+nan,+nan,+nan,+0.260,-0.311,-142.30,1,8,0,a971a3b9,SUCCEEDED
1779051000.754,1779051000.753,AUTO,37.2301358,-80.4252298,0,+nan,+nan,+nan,+0.260,-0.311,-142.30,1,8,0,,
1779051003.554,1779051003.553,AUTO,37.2301342,-80.4252320,0,+nan,+nan,+nan,+0.260,+0.000,-142.29,1,8,0,,
1779051003.754,1779051003.753,AUTO,37.2301342,-80.4252320,0,+nan,+nan,+nan,+0.260,+0.028,-142.29,1,8,0,,
1779051007.313,1779051003.753,AUTO,37.2301342,-80.4252320,0,+nan,+nan,+nan,+0.158,-0.593,-142.29,1,8,0,254309b2,ACCEPTED
1779051007.315,1779051003.753,AUTO,37.2301342,-80.4252320,0,+nan,+nan,+nan,+0.158,-0.593,-142.29,1,8,0,254309b2,EXECUTING
1779051007.754,1779051007.753,AUTO,37.2301242,-80.4252460,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051007.956,1779051007.953,AUTO,37.2301242,-80.4252460,0,+nan,+nan,+nan,+0.158,-0.320,-142.29,1,8,0,,
1779051010.855,1779051010.853,AUTO,37.2301237,-80.4252473,0,+nan,+nan,+nan,+0.000,+0.537,-142.29,1,8,0,,
1779051011.055,1779051011.053,AUTO,37.2301237,-80.4252473,0,+nan,+nan,+nan,+0.000,+0.537,-142.29,1,8,0,,
1779051013.955,1779051013.953,MAN,37.2301232,-80.4252482,0,+nan,+nan,+nan,+0.000,+0.480,-142.29,1,8,0,,
1779051014.155,1779051014.153,MAN,37.2301232,-80.4252482,0,+nan,+nan,+nan,+0.000,+0.480,-142.29,1,8,0,,
1779051017.455,1779051017.453,MAN,37.2301260,-80.4252470,0,+nan,+nan,+nan,+0.237,+0.650,-142.29,1,8,0,,
1779051017.655,1779051017.653,MAN,37.2301260,-80.4252470,0,+nan,+nan,+nan,+0.079,+0.597,-142.29,1,8,0,,
1779051020.655,1779051020.654,MAN,37.2301278,-80.4252475,0,+nan,+nan,+nan,+0.079,+0.480,-142.29,1,8,0,,
1779051020.855,1779051020.854,MAN,37.2301278,-80.4252475,0,+nan,+nan,+nan,+0.000,+0.593,-142.29,1,8,0,,
1779051023.856,1779051023.854,MAN,37.2301283,-80.4252480,0,+nan,+nan,+nan,+0.079,+0.537,-142.29,1,8,0,,
1779051024.055,1779051024.054,MAN,37.2301283,-80.4252480,0,+nan,+nan,+nan,+0.000,+0.593,-142.29,1,8,0,,
1779051027.455,1779051027.454,AUTO,37.2301403,-80.4252408,0,+nan,+nan,+nan,+0.000,+0.000,-142.28,1,8,0,,
1779051027.655,1779051027.654,AUTO,37.2301403,-80.4252408,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051030.557,1779051030.556,AUTO,37.2301413,-80.4252405,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051030.755,1779051030.754,AUTO,37.2301413,-80.4252405,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051033.655,1779051033.654,AUTO,37.2301413,-80.4252402,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051033.855,1779051033.854,AUTO,37.2301413,-80.4252402,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051038.557,1779051038.555,AUTO,37.2301425,-80.4252388,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051038.757,1779051038.756,AUTO,37.2301425,-80.4252388,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051041.655,1779051041.654,AUTO,37.2301425,-80.4252387,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051041.856,1779051041.855,AUTO,37.2301425,-80.4252387,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051044.758,1779051044.757,AUTO,37.2301425,-80.4252388,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051044.959,1779051044.958,AUTO,37.2301425,-80.4252388,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051047.256,1779051047.255,AUTO,37.2301430,-80.4252397,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051047.456,1779051047.455,AUTO,37.2301430,-80.4252397,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051050.256,1779051050.255,AUTO,37.2301432,-80.4252400,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051050.456,1779051050.455,AUTO,37.2301432,-80.4252400,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051053.356,1779051053.355,AUTO,37.2301433,-80.4252400,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051053.557,1779051053.556,AUTO,37.2301433,-80.4252400,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051056.256,1779051056.255,AUTO,37.2301438,-80.4252392,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051056.457,1779051056.455,AUTO,37.2301438,-80.4252392,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051059.356,1779051059.355,AUTO,37.2301438,-80.4252390,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051059.556,1779051059.555,AUTO,37.2301438,-80.4252390,0,+nan,+nan,+nan,-0.050,+0.000,-142.29,1,8,0,,
1779051062.456,1779051062.455,AUTO,37.2301438,-80.4252392,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051062.656,1779051062.655,AUTO,37.2301438,-80.4252392,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051065.556,1779051065.555,AUTO,37.2301438,-80.4252392,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051065.758,1779051065.755,AUTO,37.2301438,-80.4252392,0,+nan,+nan,+nan,+0.000,+0.000,-142.29,1,8,0,,
1779051069.457,1779051069.455,AUTO,37.2301442,-80.4252392,0,+nan,+nan,+nan,+0.000,+0.640,-142.29,1,8,0,,
1779051069.657,1779051069.655,AUTO,37.2301442,-80.4252392,0,+nan,+nan,+nan,+0.000,+0.537,-142.29,1,8,0,,
1779051072.557,1779051072.555,AUTO,37.2301443,-80.4252392,0,+nan,+nan,+nan,+0.260,+0.028,-142.29,1,8,0,,
1779051072.757,1779051072.755,AUTO,37.2301443,-80.4252392,0,+nan,+nan,+nan,+0.260,+0.028,-142.29,1,8,0,,
1779051075.657,1779051075.656,AUTO,37.2301442,-80.4252390,0,+nan,+nan,+nan,+0.260,+0.085,-142.29,1,8,0,,
1779051075.857,1779051075.856,AUTO,37.2301442,-80.4252390,0,+nan,+nan,+nan,+0.260,+0.000,-142.29,1,8,0,,
1779051078.957,1779051078.956,AUTO,37.2301335,-80.4252283,0,+nan,+nan,+nan,+0.260,-0.028,-142.29,1,8,0,,
1779051079.158,1779051079.156,AUTO,37.2301335,-80.4252283,0,+nan,+nan,+nan,+0.260,-0.028,-142.29,1,8,0,,
1779051082.057,1779051082.056,AUTO,37.2301322,-80.4252260,0,+nan,+nan,+nan,+0.260,-0.085,-142.30,1,8,0,,
1779051082.257,1779051082.256,AUTO,37.2301322,-80.4252260,0,+nan,+nan,+nan,+0.260,-0.028,-142.30,1,8,0,,
1779051085.158,1779051085.156,AUTO,37.2301307,-80.4252238,0,+nan,+nan,+nan,+0.260,+0.141,-142.30,1,8,0,,
1779051085.358,1779051085.357,AUTO,37.2301307,-80.4252238,0,+nan,+nan,+nan,+0.260,+0.198,-142.30,1,8,0,,
1779051088.365,1779051088.361,AUTO,37.2301175,-80.4252083,0,+nan,+nan,+nan,+0.260,+0.085,-142.30,1,8,0,,
1779051088.558,1779051088.556,AUTO,37.2301175,-80.4252083,0,+nan,+nan,+nan,+0.260,+0.000,-142.30,1,8,0,,
1779051091.458,1779051091.456,AUTO,37.2301157,-80.4252065,0,+nan,+nan,+nan,+0.260,+0.424,-142.30,1,8,0,,
1779051091.658,1779051091.656,AUTO,37.2301157,-80.4252065,0,+nan,+nan,+nan,+0.260,+0.264,-142.30,1,8,0,,
1779051094.558,1779051094.556,AUTO,37.2301138,-80.4252045,0,+nan,+nan,+nan,+0.260,-0.198,-142.30,1,8,0,,
1779051094.759,1779051094.758,AUTO,37.2301138,-80.4252045,0,+nan,+nan,+nan,+0.260,-0.198,-142.30,1,8,0,,
1779051097.858,1779051097.856,AUTO,37.2301018,-80.4251890,0,+nan,+nan,+nan,+0.260,+0.000,-142.30,1,8,0,,
1779051098.058,1779051098.056,AUTO,37.2301018,-80.4251890,0,+nan,+nan,+nan,+0.260,-0.028,-142.30,1,8,0,,
1779051100.958,1779051100.956,AUTO,37.2301002,-80.4251868,0,+nan,+nan,+nan,+0.260,-0.028,-142.30,1,8,0,,
1779051101.158,1779051101.156,AUTO,37.2301002,-80.4251868,0,+nan,+nan,+nan,+0.260,+0.028,-142.31,1,8,0,,
1779051104.058,1779051104.057,AUTO,37.2300987,-80.4251848,0,+nan,+nan,+nan,+0.260,-0.028,-142.31,1,8,0,,
1779051104.258,1779051104.257,AUTO,37.2300987,-80.4251848,0,+nan,+nan,+nan,+0.260,-0.028,-142.32,1,8,0,,
1779051107.158,1779051107.157,AUTO,37.2300978,-80.4251825,0,+nan,+nan,+nan,+0.260,+0.348,-142.32,1,8,0,,
1779051108.058,1779051108.057,AUTO,37.2300873,-80.4251697,0,+nan,+nan,+nan,+0.260,+0.650,-142.31,1,8,0,,
1779051108.258,1779051108.257,AUTO,37.2300873,-80.4251697,0,+nan,+nan,+nan,+0.260,+0.211,-142.30,1,8,0,,
1779051111.158,1779051111.157,AUTO,37.2300858,-80.4251690,0,+nan,+nan,+nan,+0.260,+0.028,-142.30,1,8,0,,
1779051111.358,1779051111.357,AUTO,37.2300858,-80.4251690,0,+nan,+nan,+nan,+0.260,+0.028,-142.30,1,8,0,,
1779051114.258,1779051114.257,AUTO,37.2300847,-80.4251668,0,+nan,+nan,+nan,+0.260,-0.254,-142.31,1,8,0,,
1779051114.459,1779051114.457,AUTO,37.2300847,-80.4251668,0,+nan,+nan,+nan,+0.260,-0.198,-142.31,1,8,0,,
1779051118.458,1779051118.457,AUTO,37.2300750,-80.4251503,0,+nan,+nan,+nan,+0.260,-0.085,-142.31,1,8,0,,
1779051118.658,1779051118.657,AUTO,37.2300750,-80.4251503,0,+nan,+nan,+nan,+0.260,-0.198,-142.31,1,8,0,,
1779051121.563,1779051121.562,AUTO,37.2300735,-80.4251485,0,+nan,+nan,+nan,+0.260,-0.085,-142.31,1,8,0,,
1779051121.759,1779051121.757,AUTO,37.2300735,-80.4251485,0,+nan,+nan,+nan,+0.260,-0.085,-142.30,1,8,0,,
1779051124.759,1779051124.757,AUTO,37.2300720,-80.4251467,0,+nan,+nan,+nan,+0.260,+0.000,-142.30,1,8,0,,
1779051124.961,1779051124.959,AUTO,37.2300720,-80.4251467,0,+nan,+nan,+nan,+0.260,-0.028,-142.30,1,8,0,,
1779051128.759,1779051128.757,AUTO,37.2300585,-80.4251348,0,+nan,+nan,+nan,+0.260,-0.028,-142.30,1,8,0,,
1779051128.959,1779051128.958,AUTO,37.2300585,-80.4251348,0,+nan,+nan,+nan,+0.260,-0.085,-142.31,1,8,0,,
1779051131.859,1779051131.857,AUTO,37.2300570,-80.4251333,0,+nan,+nan,+nan,+0.260,-0.141,-142.32,1,8,0,,
1779051132.059,1779051132.058,AUTO,37.2300570,-80.4251333,0,+nan,+nan,+nan,+0.260,-0.141,-142.33,1,8,0,,
1779051134.963,1779051134.958,AUTO,37.2300553,-80.4251317,0,+nan,+nan,+nan,+0.260,+0.000,-142.33,1,8,0,,
1779051135.159,1779051135.158,AUTO,37.2300553,-80.4251317,0,+nan,+nan,+nan,+0.260,+0.028,-142.33,1,8,0,,
1779051139.459,1779051139.458,AUTO,37.2300425,-80.4251208,0,+nan,+nan,+nan,+0.260,+0.000,-142.33,1,8,0,,
1779051139.659,1779051139.658,AUTO,37.2300425,-80.4251208,0,+nan,+nan,+nan,+0.260,+0.028,-142.34,1,8,0,,
1779051142.560,1779051142.558,AUTO,37.2300405,-80.4251193,0,+nan,+nan,+nan,+0.260,-0.141,-142.34,1,8,0,,
1779051142.759,1779051142.758,AUTO,37.2300405,-80.4251193,0,+nan,+nan,+nan,+0.260,-0.028,-142.35,1,8,0,,
1779051145.661,1779051145.659,AUTO,37.2300387,-80.4251177,0,+nan,+nan,+nan,+0.260,-0.028,-142.35,1,8,0,,
1779051145.860,1779051145.858,AUTO,37.2300387,-80.4251177,0,+nan,+nan,+nan,+0.260,-0.085,-142.35,1,8,0,,
1779051146.260,1779051146.258,AUTO,37.2300257,-80.4251072,0,+nan,+nan,+nan,+0.260,-0.141,-142.35,1,8,0,,
1779051146.459,1779051146.458,AUTO,37.2300257,-80.4251072,0,+nan,+nan,+nan,+0.260,-0.028,-142.36,1,8,0,,
1779051149.460,1779051149.458,AUTO,37.2300238,-80.4251055,0,+nan,+nan,+nan,+0.260,-0.141,-142.36,1,8,0,,
1779051149.659,1779051149.658,AUTO,37.2300238,-80.4251055,0,+nan,+nan,+nan,+0.260,+0.028,-142.37,1,8,0,,
1779051152.659,1779051152.658,AUTO,37.2300220,-80.4251040,0,+nan,+nan,+nan,+0.260,-0.028,-142.37,1,8,0,,
1779051152.860,1779051152.858,AUTO,37.2300220,-80.4251040,0,+nan,+nan,+nan,+0.260,-0.028,-142.37,1,8,0,,
1779051155.860,1779051155.858,AUTO,37.2300198,-80.4251023,0,+nan,+nan,+nan,+0.260,+0.000,-142.38,1,8,0,,
1779051156.060,1779051156.059,AUTO,37.2300198,-80.4251023,0,+nan,+nan,+nan,+0.260,+0.000,-142.38,1,8,0,,
1779051156.960,1779051156.958,AUTO,37.2300068,-80.4250908,0,+nan,+nan,+nan,+0.260,-0.650,-142.38,1,8,0,,
1779051157.160,1779051157.158,AUTO,37.2300068,-80.4250908,0,+nan,+nan,+nan,+0.260,-0.650,-142.39,1,8,0,,
1779051160.060,1779051160.058,AUTO,37.2300050,-80.4250892,0,+nan,+nan,+nan,+0.260,-0.385,-142.39,1,8,0,,
1779051160.260,1779051160.259,AUTO,37.2300050,-80.4250892,0,+nan,+nan,+nan,+0.260,-0.426,-142.38,1,8,0,,
1779051163.264,1779051163.262,AUTO,37.2300030,-80.4250873,0,+nan,+nan,+nan,+0.158,+0.132,-142.38,1,8,0,,
1779051163.460,1779051163.459,AUTO,37.2300030,-80.4250873,0,+nan,+nan,+nan,+0.000,+0.537,-142.38,1,8,0,,
1779051167.063,1779051167.059,AUTO,37.2299873,-80.4250847,0,+nan,+nan,+nan,+0.260,+0.264,-142.37,1,8,0,,
1779051167.260,1779051167.259,AUTO,37.2299873,-80.4250847,0,+nan,+nan,+nan,+0.260,+0.085,-142.40,1,8,0,,
1779051168.569,1779051167.259,AUTO,37.2299873,-80.4250847,0,+nan,+nan,+nan,+0.237,-0.650,-142.41,1,8,0,254309b2,SUCCEEDED
1779051170.160,1779051170.159,AUTO,37.2299865,-80.4250818,0,+nan,+nan,+nan,+0.260,-0.188,-142.41,1,8,0,,
1779051170.363,1779051170.360,AUTO,37.2299865,-80.4250818,0,+nan,+nan,+nan,+0.010,+0.000,-142.43,1,8,0,,
1779051173.268,1779051173.267,AUTO,37.2299860,-80.4250788,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051173.460,1779051173.459,AUTO,37.2299860,-80.4250788,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051177.160,1779051177.159,MAN,37.2299857,-80.4250727,0,+nan,+nan,+nan,+0.000,+0.000,-142.45,1,8,0,,
1779051177.361,1779051177.359,MAN,37.2299857,-80.4250727,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051180.160,1779051180.159,MAN,37.2299857,-80.4250727,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051180.367,1779051180.366,MAN,37.2299857,-80.4250727,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051183.064,1779051183.062,MAN,37.2299858,-80.4250727,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051183.261,1779051183.259,MAN,37.2299858,-80.4250727,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051186.062,1779051186.059,MAN,37.2299858,-80.4250728,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051186.564,1779051186.563,MAN,37.2299853,-80.4250723,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051186.761,1779051186.760,MAN,37.2299853,-80.4250723,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051189.361,1779051189.360,MAN,37.2299852,-80.4250723,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051189.561,1779051189.560,MAN,37.2299852,-80.4250723,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051192.161,1779051192.160,MAN,37.2299852,-80.4250722,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051192.361,1779051192.360,MAN,37.2299852,-80.4250722,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051194.961,1779051194.960,MAN,37.2299850,-80.4250722,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051195.161,1779051195.160,MAN,37.2299850,-80.4250722,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051196.665,1779051196.661,MAN,37.2299847,-80.4250725,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051196.861,1779051196.860,MAN,37.2299847,-80.4250725,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051199.461,1779051199.460,MAN,37.2299845,-80.4250723,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051199.662,1779051199.660,MAN,37.2299845,-80.4250723,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051202.261,1779051202.260,MAN,37.2299843,-80.4250723,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051202.462,1779051202.461,MAN,37.2299843,-80.4250723,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051205.161,1779051205.160,MAN,37.2299842,-80.4250720,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051205.361,1779051205.360,MAN,37.2299842,-80.4250720,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051206.462,1779051206.461,MAN,37.2299833,-80.4250713,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
1779051206.668,1779051206.666,MAN,37.2299833,-80.4250713,0,+nan,+nan,+nan,+0.000,+0.000,-142.44,1,8,0,,
